Phone,Price,Mobile Link,Brand,Color,Storage
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=en_nml8XAaTSXUwPe01F1G6IXe-yszVFI7q7_cDXUWbB_yAIjlkv8DOq4rdUySCWCrDOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=dalbh73e5s0000001713048195844,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=en_nml8XAaTSXUwPe01F1G6IXe-yszVFI7q7_cDXUWbB_x2cTefG_WlsqsJI8hrreqYQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=dalbh73e5s0000001713048195844,SAMSUNG,Aurora Gold,128 GB
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹10,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itm151f47ed48eee?pid=MOBGRNZ3FZBVRYHQ&lid=LSTMOBGRNZ3FZBVRYHQLWWUJH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGRNZ3FZBVRYHQ.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,POCO,2a,Not available
"Infinix SMART 8 (Shiny Gold, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-shiny-gold-128-gb/p/itmb5696a34ad441?pid=MOBGWV5H9XEBFU4H&lid=LSTMOBGWV5H9XEBFU4H3X8LJ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5H9XEBFU4H.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Starfrost White,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkPLOAUZVWWwtGBIbOVhyxikqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,REDMI,Power Black,64 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkMdMZqZIWoMGtZUyJlS0hSrWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Ocean Green,128 GB
"Infinix SMART 8 (Galaxy White, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-galaxy-white-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HNYCNQJG2&lid=LSTMOBGWV5HNYCNQJG2C89BS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5HNYCNQJG2.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Charcoal Black,128 GB
"Infinix SMART 8 (Shiny Gold, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-shiny-gold-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HMRJKJUH4&lid=LSTMOBGWV5HMRJKJUH4ZNXPNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5HMRJKJUH4.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Ice Blue,128 GB
"Infinix SMART 8 (Rainbow Blue, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-rainbow-blue-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HGPYMDWUN&lid=LSTMOBGWV5HGPYMDWUNX0Q8RJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5HGPYMDWUN.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Ink blue,128 GB
"Motorola g84 5G (Midnight Blue, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-midnight-blue-256-gb/p/itm30dd9d1ed8bb8?pid=MOBGQFX68CXMTSGK&lid=LSTMOBGQFX68CXMTSGK7PXRBT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGQFX68CXMTSGK.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Motorola,Ash Black,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkMr1Eg-_gIwO7kxtULXKd1_ykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkOCOLm3lKEyTg8eha3-gAl5hLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Royal Blue,64 GB
"POCO C65 (Matte Black, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGVVTXBXRRZEUK.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,POCO,White,512 GB
"POCO M6 5G (Orion Blue, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGW9FEVTYQKK6M.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,POCO,Groovy Violet,128 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkPfMPBX0gFXpaEiFJsb4BLg1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,REDMI,Starshine Green,128 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkNvY1toLDIkZqBATFudPHmmeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Satin Blue,64 GB
"MOTOROLA G04 (Sea Green, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sea-green-128-gb/p/itm853979118980f?pid=MOBGUFK4C9NZATQ6&lid=LSTMOBGUFK4C9NZATQ6ECHWPR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGUFK4C9NZATQ6.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,MOTOROLA,Glacier Blue,128 GB
"Infinix SMART 8 (Timber Black, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-timber-black-64-gb/p/itmb5696a34ad441?pid=MOBGWV5H2JGQTN22&lid=LSTMOBGWV5H2JGQTN22UOUMXB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5H2JGQTN22.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Sea Green,64 GB
"Infinix SMART 8 (Timber Black, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-timber-black-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HAFHQJ4CB&lid=LSTMOBGWV5HAFHQJ4CBVTMJ6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5HAFHQJ4CB.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Jade Black,128 GB
"Infinix SMART 8 (Rainbow Blue, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-rainbow-blue-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HTVRN2ERN&lid=LSTMOBGWV5HTVRN2ERNCCDJPJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGWV5HTVRN2ERN.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,Infinix,Jazzy Green,128 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkNwRwMhLb_DAyYRWGDdA8TJTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkN-Q8yhl06mn3d4ALMpFR_0BmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Ice Blue,128 GB
"POCO C65 (Matte Black, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSK9U3D1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGVVTXAFHYHDZS.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,POCO,Blue Black,128 GB
"REDMI 13C (Stardust Black, 128 GB)","₹8,699",https://www.flipkart.com/redmi-13c-stardust-black-128-gb/p/itm9580b52bc1339?pid=MOBGW4HH3GV5F8GY&lid=LSTMOBGW4HH3GV5F8GYUCUDKW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=7170edfe-f03b-4f9d-9309-c4c0cb50c248.MOBGW4HH3GV5F8GY.SEARCH&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,REDMI,Stardust Silver,256 GB
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkOuTbWLAdo5MnXP9FfBFt6POZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=en_Po6n_HWWWDWUIZVPy15aiVU5x9HRZbiE4pZCekEEhkN8XEFYdzBzeM_wQbugIWPgQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=zq8letkptc0000001713048197621,SAMSUNG,Aurora Gold,128 GB
"Motorola g54 5G (Mint Green, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-mint-green-128-gb/p/itmfc12683043bbc?pid=MOBGQFX8Z3ZCDZZ7&lid=LSTMOBGQFX8Z3ZCDZZ7FOOELB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGQFX8Z3ZCDZZ7.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,Motorola,2a,Not available
"Infinix HOT 40i (Starfall Green, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGXZGH2XZTHTZS.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,Infinix,Starfrost White,128 GB
"realme C53 (Champion Gold, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBYVV7IY&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,realme,Power Black,64 GB
"realme C53 (Champion Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUNSRWPW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,realme,Ocean Green,128 GB
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_ky68YSU-xuY4OQlb4YKXOgYqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,REDMI,Charcoal Black,128 GB
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_kzEYYAkG07HyJiAuiZBYzqPWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,SAMSUNG,Ice Blue,128 GB
"REDMI A2 (Aqua Blue, 64 GB)","₹5,299",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itm0ee0c2925abdc?pid=MOBGR4UZWNAYKSUH&lid=LSTMOBGR4UZWNAYKSUHLM4QVV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGR4UZWNAYKSUH.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,REDMI,Ink blue,128 GB
"REDMI 12 (Pastel Blue, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm9b1a6640faccd?pid=MOBGRMFKAHNTZPWE&lid=LSTMOBGRMFKAHNTZPWE2VVOSK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGRMFKAHNTZPWE.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,REDMI,Ash Black,128 GB
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_kxchVvGBK8I_peDRMQhq4ViykqNflJ_-BX_74fE3mxi_vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,Xiaomi,Ink blue,128 GB
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_ky6MWTvMeRB4aeFyChBGsCzhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,SAMSUNG,Royal Blue,64 GB
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹930,https://www.flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPNGRD5YQJKMK&lid=LSTMOBGPNGRD5YQJKMKWUDAPB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGPNGRD5YQJKMK.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,LAVA,White,512 GB
LAVA A1 Josh BOL Keypad Mobile|1000 mAh Battery|Expandable Storage 32GB,₹930,https://www.flipkart.com/lava-a1-josh-bol-keypad-mobile-1000-mah-battery-expandable-storage-32gb/p/itm435dfc68caaa0?pid=MOBGPWJ4RUNKMTQJ&lid=LSTMOBGPWJ4RUNKMTQJ6E44WD&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGPWJ4RUNKMTQJ.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,LAVA,Groovy Violet,128 GB
"realme C53 (Champion Gold, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,realme,Starshine Green,128 GB
"POCO C65 (Pastel Green, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-pastel-green-128-gb/p/itm534cf85baf789?pid=MOBGXTV9GCTRG3NV&lid=LSTMOBGXTV9GCTRG3NVGJTTCT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGXTV9GCTRG3NV.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,POCO,Satin Blue,64 GB
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_ky3D2KNQDhFwS3mNweBcrBQ1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,REDMI,Glacier Blue,128 GB
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_kzBdaqNRcHUgWTDTSiABeZBeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,SAMSUNG,Sea Green,64 GB
"Infinix HOT 40i (Horizon Gold, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGXZGHKMQ5TSBT.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,Infinix,Jade Black,128 GB
"MOTOROLA G04 (Satin Blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-satin-blue-128-gb/p/itm723b134b6121c?pid=MOBGUFK4DNFX5BFV&lid=LSTMOBGUFK4DNFX5BFVR3WXGI&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_90&otracker=browse&fm=organic&iid=11e73fde-c094-420a-bcfd-7d92fe01b192.MOBGUFK4DNFX5BFV.SEARCH&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,MOTOROLA,Jazzy Green,128 GB
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_91&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_ky7ZS0_s6VSxdbM0nXK-VMeTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,SAMSUNG,Glimmer Black,128 GB
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_92&otracker=browse&fm=organic&iid=en_wqYT9VoR0l0oY-KYWaPMlZas0BLSs3tcsYl3thYU_kyjSzYrkktVKQjSirHMPcYxBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=qoxeu7cm6o0000001713048198920,SAMSUNG,Ice Blue,128 GB
