Phone,Price,Mobile Link,Brand
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_42&otracker=browse&fm=organic&iid=en_4ubNTcN2_8AV5sYkCjHzEu8oxPVXUWeiNAKscICwtkrtLA4l6mWfx_BJoZwK_u2gBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,SAMSUNG
"Motorola G34 5G (Charcoal Black, 128 GB)","₹10,999",https://www.flipkart.com/motorola-g34-5g-charcoal-black-128-gb/p/itm357c0dba433c3?pid=MOBGUFK494PA7H5Z&lid=LSTMOBGUFK494PA7H5ZSSVXQV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_43&otracker=browse&fm=organic&iid=145313f0-36ed-4ab7-8fb1-812b5ba68dc2.MOBGUFK494PA7H5Z.SEARCH&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,Motorola
"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹8,999",https://www.flipkart.com/motorola-g24-power-glacier-blue-128-gb/p/itm981de8de27246?pid=MOBGUFK4BDFF37GG&lid=LSTMOBGUFK4BDFF37GGSDO3HT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_44&otracker=browse&fm=organic&iid=145313f0-36ed-4ab7-8fb1-812b5ba68dc2.MOBGUFK4BDFF37GG.SEARCH&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,MOTOROLA
"Motorola Edge 40 Neo (Black Beauty, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-256-gb/p/itmd1cc863c7e37a?pid=MOBGQFX6FXEZ3GCE&lid=LSTMOBGQFX6FXEZ3GCEQGSJBA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_45&otracker=browse&fm=organic&iid=145313f0-36ed-4ab7-8fb1-812b5ba68dc2.MOBGQFX6FXEZ3GCE.SEARCH&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,Motorola
"MOTOROLA G04 (Sunrise Orange, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-sunrise-orange-64-gb/p/itm4fb15fb244a2b?pid=MOBGUFK4NYZHCY9V&lid=LSTMOBGUFK4NYZHCY9VGYAV1A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=browse&fm=organic&iid=145313f0-36ed-4ab7-8fb1-812b5ba68dc2.MOBGUFK4NYZHCY9V.SEARCH&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,MOTOROLA
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=en_4ubNTcN2_8AV5sYkCjHzEu8oxPVXUWeiNAKscICwtkqQ4cbyTaSLq6e8Wgipx5AHOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=en_4ubNTcN2_8AV5sYkCjHzEu8oxPVXUWeiNAKscICwtkoRm0Yh0RcK6sqvCwIUuJQXQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=j9hrwnfoe80000001713044727773,SAMSUNG
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹10,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itm151f47ed48eee?pid=MOBGRNZ3FZBVRYHQ&lid=LSTMOBGRNZ3FZBVRYHQLWWUJH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGRNZ3FZBVRYHQ.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,POCO
"Infinix SMART 8 (Shiny Gold, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-shiny-gold-128-gb/p/itmb5696a34ad441?pid=MOBGWV5H9XEBFU4H&lid=LSTMOBGWV5H9XEBFU4H3X8LJ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5H9XEBFU4H.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxWvccSagZDion2yNCHtxcp7qifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,REDMI
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxVuRcZRjJ31yh64v-FpsXfaWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"Infinix SMART 8 (Shiny Gold, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-shiny-gold-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HMRJKJUH4&lid=LSTMOBGWV5HMRJKJUH4ZNXPNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5HMRJKJUH4.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"Infinix SMART 8 (Galaxy White, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-galaxy-white-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HNYCNQJG2&lid=LSTMOBGWV5HNYCNQJG2C89BS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5HNYCNQJG2.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"Infinix SMART 8 (Rainbow Blue, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-rainbow-blue-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HGPYMDWUN&lid=LSTMOBGWV5HGPYMDWUNX0Q8RJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5HGPYMDWUN.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"Motorola g84 5G (Midnight Blue, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-midnight-blue-256-gb/p/itm30dd9d1ed8bb8?pid=MOBGQFX68CXMTSGK&lid=LSTMOBGQFX68CXMTSGK7PXRBT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGQFX68CXMTSGK.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Motorola
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxU3DSc2d6ttlwMPZhE6HTAAkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxXOPpNUz_e_OsQGjRNY4dvOhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"POCO C65 (Matte Black, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGVVTXBXRRZEUK.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,POCO
"POCO M6 5G (Orion Blue, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGW9FEVTYQKK6M.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,POCO
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxUyienNUmL8aDVjX9Lo6FLK1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,REDMI
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxXoIP8PKO4qZwJ96bVFh6gWeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"MOTOROLA G04 (Sea Green, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sea-green-128-gb/p/itm853979118980f?pid=MOBGUFK4C9NZATQ6&lid=LSTMOBGUFK4C9NZATQ6ECHWPR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGUFK4C9NZATQ6.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,MOTOROLA
"Infinix SMART 8 (Timber Black, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-timber-black-64-gb/p/itmb5696a34ad441?pid=MOBGWV5H2JGQTN22&lid=LSTMOBGWV5H2JGQTN22UOUMXB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5H2JGQTN22.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"Infinix SMART 8 (Rainbow Blue, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-rainbow-blue-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HTVRN2ERN&lid=LSTMOBGWV5HTVRN2ERNCCDJPJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5HTVRN2ERN.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"Infinix SMART 8 (Timber Black, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-timber-black-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HAFHQJ4CB&lid=LSTMOBGWV5HAFHQJ4CBVTMJ6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGWV5HAFHQJ4CB.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Infinix
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxWl1IfXG3xOtRypPGMHwItlTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxX3t7dksQbS3VnD3KKjqPXfBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"Motorola g84 5G (Viva Magenta, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,Motorola
"POCO C65 (Matte Black, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSK9U3D1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=ccb8e149-7a75-4158-b123-772427d59b3d.MOBGVVTXAFHYHDZS.SEARCH&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,POCO
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxV_rH6bHbQr8BB5RPmZfMHfOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=en_InzSSNssbIKZffsTOrKy0fMuEIueNKvh3JruoWYjIxVCeIQEaQK3Qslo4YmIszgVQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=kqw1vyuq340000001713044729050,SAMSUNG
Phone,Price,Mobile Link,Brand
"Nothing Phone (2a) 5G (Black, 128 GB)","₹23,999",https://www.flipkart.com/nothing-phone-2a-5g-black-128-gb/p/itm85c6bca5edadc?pid=MOBGVMQSZWSCFFWT&lid=LSTMOBGVMQSZWSCFFWTLEUOV6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_1&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89SeKRxk5-qf0j452uSV78VhUhCgNtUJgrdrwsXsjTCLxPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,Nothing
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_2&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89Q9CdU35M6WoIsgbVWtFLVyPYUGIjUOADVcPXDZVgj3UvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,REDMI
"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)","₹4,999",https://www.flipkart.com/poco-c51-locked-airtel-prepaid-power-black-64-gb/p/itmf84c207e77bd0?pid=MOBGQTDPRFVZQYWB&lid=LSTMOBGQTDPRFVZQYWBKWRQKC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_3&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGQTDPRFVZQYWB.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,POCO
"Motorola G34 5G (Ocean Green, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-ocean-green-128-gb/p/itm6b1a33b9d9191?pid=MOBGUFK4TZ2CJYHJ&lid=LSTMOBGUFK4TZ2CJYHJPBUF6M&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_1_4&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4TZ2CJYHJ.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,Motorola
"Motorola G34 5G (Charcoal Black, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-charcoal-black-128-gb/p/itmcf3922f5c94b2?pid=MOBGUFK4QPQMAA2S&lid=LSTMOBGUFK4QPQMAA2SCAYBBS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_5&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4QPQMAA2S.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,Motorola
"Motorola G34 5G (Ice Blue, 128 GB)","₹11,999",https://www.flipkart.com/motorola-g34-5g-ice-blue-128-gb/p/itmc36bacc1f7bb0?pid=MOBGUFK4P2H9CY7Y&lid=LSTMOBGUFK4P2H9CY7Y4FYWMH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_6&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4P2H9CY7Y.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,Motorola
"MOTOROLA g24 Power (Ink blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g24-power-ink-blue-128-gb/p/itmecab4a01b8aaf?pid=MOBGUFK4UBP7ZTXJ&lid=LSTMOBGUFK4UBP7ZTXJ6TV61J&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_7&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4UBP7ZTXJ.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,MOTOROLA
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_8&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89SbLl6Zt_02e46Xhug1J5OSQp-asJH5MfYQ-5BYgyKFk33Gaq_wzx4HJysDmGalzMk%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,SAMSUNG
"MOTOROLA g24 Power (Ink blue, 128 GB)","₹8,999",https://www.flipkart.com/motorola-g24-power-ink-blue-128-gb/p/itm38450b60d2af2?pid=MOBGUFK4RNVPCG3M&lid=LSTMOBGUFK4RNVPCG3MCW1WFP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_9&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4RNVPCG3M.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,MOTOROLA
"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)","₹4,999",https://www.flipkart.com/poco-c51-locked-airtel-prepaid-royal-blue-64-gb/p/itm795e693024fbb?pid=MOBGQTDP5DGSNS7Q&lid=LSTMOBGQTDP5DGSNS7QW964PY&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_10&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGQTDP5DGSNS7Q.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,POCO
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_11&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89RsA0YAJ6Dzk4mUptSzirrBe05x9p5jEa_OAK0p2SlWQuvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,Xiaomi
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_12&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89QWOwCOAPxhaIPH1-X7ljHGxSJWgYi9VlCXxevwpu4KCmaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,SAMSUNG
"REDMI 13C (Starshine Green, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starshine-green-128-gb/p/itmc4f0763fb3a50?pid=MOBGW4HKUXHFDYU2&lid=LSTMOBGW4HKUXHFDYU2WMFCCU&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_13&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGW4HKUXHFDYU2.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,REDMI
"MOTOROLA G04 (Satin Blue, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-satin-blue-64-gb/p/itmf126d16fff1b9?pid=MOBGUFK4X5AEBBDE&lid=LSTMOBGUFK4X5AEBBDEF89KFH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_14&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4X5AEBBDE.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,MOTOROLA
"MOTOROLA g24 Power (Glacier Blue, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g24-power-glacier-blue-128-gb/p/itm766650509967e?pid=MOBGUFK4FEVX2D5T&lid=LSTMOBGUFK4FEVX2D5TYKGLO6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4FEVX2D5T.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,MOTOROLA
"MOTOROLA G04 (Sea Green, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-sea-green-64-gb/p/itma5e47013b85f7?pid=MOBGUFK4HDHHKJPP&lid=LSTMOBGUFK4HDHHKJPPCWIVJB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=browse&fm=organic&iid=1aefed17-2ead-47b8-a585-3c184461c53e.MOBGUFK4HDHHKJPP.SEARCH&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,MOTOROLA
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_17&otracker=browse&fm=organic&iid=en_Q1vVvmTDo6IRtsFguuCxFDeuA8AO15splygELGLq89RQ9J_0E8oelbtMnkCsSSZcB5-aRppkgDwG2QWURTateK8iqbiwhGf4dwbXVx7ZSks%3D&ppt=None&ppn=None&ssid=z9daw5xyfk0000001713044768956,REDMI
