Phone,Price,Mobile Link,Brand,Color
"Motorola Edge 40 Neo (Black Beauty, 256 GB)","₹24,999",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-256-gb/p/itmd1cc863c7e37a?pid=MOBGQFX6FXEZ3GCE&lid=LSTMOBGQFX6FXEZ3GCEQGSJBA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_45&otracker=browse&fm=organic&iid=d0e490e6-b728-4f6a-a884-4c28ce54ed38.MOBGQFX6FXEZ3GCE.SEARCH&ppt=None&ppn=None&ssid=6jzlzca61s0000001713046086611,Motorola,Motorola Edge 40 Neo (Black Beauty
"MOTOROLA G04 (Sunrise Orange, 64 GB)","₹6,999",https://www.flipkart.com/motorola-g04-sunrise-orange-64-gb/p/itm4fb15fb244a2b?pid=MOBGUFK4NYZHCY9V&lid=LSTMOBGUFK4NYZHCY9VGYAV1A&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_46&otracker=browse&fm=organic&iid=d0e490e6-b728-4f6a-a884-4c28ce54ed38.MOBGUFK4NYZHCY9V.SEARCH&ppt=None&ppn=None&ssid=6jzlzca61s0000001713046086611,MOTOROLA,MOTOROLA G04 (Sunrise Orange
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_47&otracker=browse&fm=organic&iid=en_wgk84g6eAFzxPMwSKEIxVEh3ROPRb2r7dZUthFKTIKbieaBW02YD8FivVQEq4SO4OZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=6jzlzca61s0000001713046086611,SAMSUNG,SAMSUNG Galaxy F14 5G (OMG Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_2_48&otracker=browse&fm=organic&iid=en_wgk84g6eAFzxPMwSKEIxVEh3ROPRb2r7dZUthFKTIKZ6xartK84VGy7aJ3ZRlk3TQbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=6jzlzca61s0000001713046086611,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"POCO M6 Pro 5G (Forest Green, 128 GB)","₹10,999",https://www.flipkart.com/poco-m6-pro-5g-forest-green-128-gb/p/itm151f47ed48eee?pid=MOBGRNZ3FZBVRYHQ&lid=LSTMOBGRNZ3FZBVRYHQLWWUJH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_49&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGRNZ3FZBVRYHQ.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,POCO,POCO M6 Pro 5G (Forest Green
"Infinix SMART 8 (Shiny Gold, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-shiny-gold-128-gb/p/itmb5696a34ad441?pid=MOBGWV5H9XEBFU4H&lid=LSTMOBGWV5H9XEBFU4H3X8LJ2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_50&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5H9XEBFU4H.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Shiny Gold
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_51&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmn7ihNNGobdWElv0dvcwJaqqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,REDMI,REDMI 13C (Starfrost White
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_52&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmm2ZG8x5FfKgyZ1Bmn8wmCMWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"Infinix SMART 8 (Galaxy White, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-galaxy-white-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HNYCNQJG2&lid=LSTMOBGWV5HNYCNQJG2C89BS0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_53&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5HNYCNQJG2.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Galaxy White
"Infinix SMART 8 (Rainbow Blue, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-rainbow-blue-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HGPYMDWUN&lid=LSTMOBGWV5HGPYMDWUNX0Q8RJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_54&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5HGPYMDWUN.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Rainbow Blue
"Infinix SMART 8 (Shiny Gold, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-shiny-gold-64-gb/p/itmb5696a34ad441?pid=MOBGWV5HMRJKJUH4&lid=LSTMOBGWV5HMRJKJUH4ZNXPNM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_55&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5HMRJKJUH4.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Shiny Gold
"POCO C65 (Matte Black, 128 GB)","₹7,999",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itme8d1e736a1e3f?pid=MOBGVVTXBXRRZEUK&lid=LSTMOBGVVTXBXRRZEUKZU2IO7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_56&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGVVTXBXRRZEUK.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,POCO,POCO C65 (Matte Black
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmn8PZoAVwSVEpuhL07qdredkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmn8o1eZHqW9DeFcBp0MEQwNhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"Motorola g84 5G (Midnight Blue, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-midnight-blue-256-gb/p/itm30dd9d1ed8bb8?pid=MOBGQFX68CXMTSGK&lid=LSTMOBGQFX68CXMTSGK7PXRBT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGQFX68CXMTSGK.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Motorola,Motorola g84 5G (Midnight Blue
"POCO M6 5G (Orion Blue, 128 GB)","₹10,499",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itmfe2d9e94498f8?pid=MOBGW9FEVTYQKK6M&lid=LSTMOBGW9FEVTYQKK6MGKMRFM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGW9FEVTYQKK6M.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,POCO,POCO M6 5G (Orion Blue
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmnaNSpASxuI0BWupgEccQQe1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmkvzPVqvbZlWR9daBBGIznaeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"MOTOROLA G04 (Sea Green, 128 GB)","₹7,999",https://www.flipkart.com/motorola-g04-sea-green-128-gb/p/itm853979118980f?pid=MOBGUFK4C9NZATQ6&lid=LSTMOBGUFK4C9NZATQ6ECHWPR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGUFK4C9NZATQ6.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,MOTOROLA,MOTOROLA G04 (Sea Green
"Infinix SMART 8 (Timber Black, 64 GB)","₹7,099",https://www.flipkart.com/infinix-smart-8-timber-black-64-gb/p/itmb5696a34ad441?pid=MOBGWV5H2JGQTN22&lid=LSTMOBGWV5H2JGQTN22UOUMXB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5H2JGQTN22.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Timber Black
"Infinix SMART 8 (Timber Black, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-timber-black-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HAFHQJ4CB&lid=LSTMOBGWV5HAFHQJ4CBVTMJ6P&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5HAFHQJ4CB.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Timber Black
"Infinix SMART 8 (Rainbow Blue, 128 GB)","₹8,299",https://www.flipkart.com/infinix-smart-8-rainbow-blue-128-gb/p/itmb5696a34ad441?pid=MOBGWV5HTVRN2ERN&lid=LSTMOBGWV5HTVRN2ERNCCDJPJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGWV5HTVRN2ERN.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Infinix,Infinix SMART 8 (Rainbow Blue
"SAMSUNG Galaxy A15 5G (Blue Black, 128 GB)","₹19,499",https://www.flipkart.com/samsung-galaxy-a15-5g-blue-black-128-gb/p/itmef383f04d3bf0?pid=MOBGWD85ZUA8BMDZ&lid=LSTMOBGWD85ZUA8BMDZUAXCNF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_67&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmnY-QizNit3Mcbiw2Vjv3NxTh1-ygBEOOJ9kZbGsHpP2vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy A15 5G (Blue Black
"SAMSUNG Galaxy F54 5G (Stardust Silver, 256 GB)","₹22,999",https://www.flipkart.com/samsung-galaxy-f54-5g-stardust-silver-256-gb/p/itme2f1ad33150df?pid=MOBGPN55PEBUKZX2&lid=LSTMOBGPN55PEBUKZX25RULZW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmlzr2XN9UFzgyLOhnSQ-4FGBmfyXQAyiMdnv57zdQpa0vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F54 5G (Stardust Silver
"POCO C65 (Matte Black, 128 GB)","₹7,299",https://www.flipkart.com/poco-c65-matte-black-128-gb/p/itm8ea3d87aa6c0c?pid=MOBGVVTXAFHYHDZS&lid=LSTMOBGVVTXAFHYHDZSK9U3D1&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGVVTXAFHYHDZS.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,POCO,POCO C65 (Matte Black
"Motorola g84 5G (Viva Magenta, 256 GB)","₹17,999",https://www.flipkart.com/motorola-g84-5g-viva-magenta-256-gb/p/itmed938e33ffdf5?pid=MOBGQFX672GDDQAQ&lid=LSTMOBGQFX672GDDQAQ5UMDBM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=678416e9-fa78-462b-af84-e874b1385bc3.MOBGQFX672GDDQAQ.SEARCH&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,Motorola,Motorola g84 5G (Viva Magenta
"SAMSUNG Galaxy F14 5G (OMG Black, 128 GB)","₹10,490",https://www.flipkart.com/samsung-galaxy-f14-5g-omg-black-128-gb/p/itmae94033406fb2?pid=MOBGNBFNE6KGXCCR&lid=LSTMOBGNBFNE6KGXCCRXLTXS7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmnXmuSGpP6HkaZRtb_ziQ3MOZgKUa-IyZAPz9dToTfrjPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F14 5G (OMG Black
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm3886145398f59?pid=MOBGYBAVBQ86QKJT&lid=LSTMOBGYBAVBQ86QKJTGZ1L1V&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=en_PczNKhM0Mxxaxpx9LhveWBLLsja1-pZUd4OchXlJEmngpzsC9-pah0LzWJNz4ur7QbrgU7v-squRrdgOMJBGB6V8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=ql9itrfz2o0000001713046087873,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"POCO M6 5G (Orion Blue, 128 GB)","₹9,299",https://www.flipkart.com/poco-m6-5g-orion-blue-128-gb/p/itm1227ec8698a77?pid=MOBGW9FEDGZ3GAKT&lid=LSTMOBGW9FEDGZ3GAKTOKMUXN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGW9FEDGZ3GAKT.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,POCO,POCO M6 5G (Orion Blue
"Motorola e13 (Cosmic Black, 128 GB)","₹7,499",https://www.flipkart.com/motorola-e13-cosmic-black-128-gb/p/itm04a41c3c76631?pid=MOBGQFX6SFZXR7PK&lid=LSTMOBGQFX6SFZXR7PK0Y2ZR0&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGQFX6SFZXR7PK.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,Motorola,Motorola e13 (Cosmic Black
"POCO M6 Pro 5G (Power Black, 128 GB)","₹9,999",https://www.flipkart.com/poco-m6-pro-5g-power-black-128-gb/p/itm5b122ff13027f?pid=MOBGRNZ3FX5XNR2T&lid=LSTMOBGRNZ3FX5XNR2TILGJYM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGRNZ3FX5XNR2T.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,POCO,POCO M6 Pro 5G (Power Black
"Motorola g54 5G (Mint Green, 128 GB)","₹14,999",https://www.flipkart.com/motorola-g54-5g-mint-green-128-gb/p/itmfc12683043bbc?pid=MOBGQFX8Z3ZCDZZ7&lid=LSTMOBGQFX8Z3ZCDZZ7FOOELB&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGQFX8Z3ZCDZZ7.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,Motorola,Motorola g54 5G (Mint Green
"REDMI 13C (Starfrost White, 128 GB)","₹7,699",https://www.flipkart.com/redmi-13c-starfrost-white-128-gb/p/itm8e332b8346bef?pid=MOBGWUHSZKWBZQWJ&lid=LSTMOBGWUHSZKWBZQWJALOQ27&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2la3jbGHINPVHTFpdEcfRZiqifQqQQlkcdxo6ohwL7KffUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,REDMI,REDMI 13C (Starfrost White
"SAMSUNG Galaxy F15 5G (Ash Black, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-ash-black-128-gb/p/itm81af925bc1e26?pid=MOBGYBAVFGJGMQGY&lid=LSTMOBGYBAVFGJGMQGYZF1Q0M&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2lMg5WIXmLQoaDrRs0MnbWrWVbtftfNp22HGgSThhIisfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,SAMSUNG,SAMSUNG Galaxy F15 5G (Ash Black
"Infinix HOT 40i (Starfall Green, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-starfall-green-256-gb/p/itma7412e2a212c6?pid=MOBGXZGH2XZTHTZS&lid=LSTMOBGXZGH2XZTHTZSDCVLP2&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_79&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGXZGH2XZTHTZS.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,Infinix,Infinix HOT 40i (Starfall Green
"realme C53 (Champion Gold, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-gold-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGHM9ZPZBB&lid=LSTMOBGTEVGHM9ZPZBBKT9GI8&marketplace=FLIPKART&store=tyy%2F4io&spotlightTagId=BestsellerId_tyy%2F4io&srno=b_4_80&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGTEVGHM9ZPZBB.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,realme,realme C53 (Champion Gold
"Xiaomi 14 Ultra (White, 512 GB)","₹99,999",https://www.flipkart.com/xiaomi-14-ultra-white-512-gb/p/itmedf0f28337915?pid=MOBGZZBHFXB2E5KK&lid=LSTMOBGZZBHFXB2E5KKNU2ABM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_81&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2m1Wm56e0WAl8SUT-L78EOGkUbmvgqTG5Bz-xYRUldLsPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,Xiaomi,Xiaomi 14 Ultra (White
"SAMSUNG Galaxy F15 5G (Groovy Violet, 128 GB)","₹12,999",https://www.flipkart.com/samsung-galaxy-f15-5g-groovy-violet-128-gb/p/itmd0aaf528709de?pid=MOBGYBAVSDFYZFNY&lid=LSTMOBGYBAVSDFYZFNY0YSXRQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_82&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2ldkFLthkxhk4B5v6vy-_SKhLk4k3JsJpBZV2g0tyoN3fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,SAMSUNG,SAMSUNG Galaxy F15 5G (Groovy Violet
"realme C53 (Champion Black, 128 GB)","₹9,499",https://www.flipkart.com/realme-c53-champion-black-128-gb/p/itm5df90168ecd05?pid=MOBGTEVGGM7CTGXU&lid=LSTMOBGTEVGGM7CTGXUNSRWPW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_83&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGTEVGGM7CTGXU.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,realme,realme C53 (Champion Black
"REDMI 12 (Pastel Blue, 128 GB)","₹9,999",https://www.flipkart.com/redmi-12-pastel-blue-128-gb/p/itm9b1a6640faccd?pid=MOBGRMFKAHNTZPWE&lid=LSTMOBGRMFKAHNTZPWE2VVOSK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_84&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGRMFKAHNTZPWE.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,REDMI,REDMI 12 (Pastel Blue
"REDMI A2 (Aqua Blue, 64 GB)","₹5,299",https://www.flipkart.com/redmi-a2-aqua-blue-64-gb/p/itm0ee0c2925abdc?pid=MOBGR4UZWNAYKSUH&lid=LSTMOBGR4UZWNAYKSUHLM4QVV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_85&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGR4UZWNAYKSUH.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,REDMI,REDMI A2 (Aqua Blue
"realme C53 (Champion Gold, 64 GB)","₹10,999",https://www.flipkart.com/realme-c53-champion-gold-64-gb/p/itm5df90168ecd05?pid=MOBGQY939DG9GBQ8&lid=LSTMOBGQY939DG9GBQ8AQQV4I&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_86&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGQY939DG9GBQ8.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,realme,realme C53 (Champion Gold
"REDMI 12 5G (Jade Black, 128 GB)","₹11,999",https://www.flipkart.com/redmi-12-5g-jade-black-128-gb/p/itmb7b9567637d5c?pid=MOBGS9QU7QVWUWRD&lid=LSTMOBGS9QU7QVWUWRDWPHNEP&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_87&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2l1yzGuT0UuAQz26Yr6LKub1TTM_JEZgyfPKkEL7ypz8PUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,REDMI,REDMI 12 5G (Jade Black
"SAMSUNG Galaxy F15 5G (Jazzy Green, 128 GB)","₹14,499",https://www.flipkart.com/samsung-galaxy-f15-5g-jazzy-green-128-gb/p/itm3202236886884?pid=MOBGYBAVKWJWSNNQ&lid=LSTMOBGYBAVKWJWSNNQQBJZHM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_88&otracker=browse&fm=organic&iid=en_W7-427xqw59ww8xcOZvZyvaQvc6DoWLBRvqYMOdfZ2mnNv1ekoZb5rgJEEXic4GIeY9EBPqFKwGYv3ptPCd7vvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,SAMSUNG,SAMSUNG Galaxy F15 5G (Jazzy Green
"Infinix HOT 40i (Horizon Gold, 256 GB)","₹9,299",https://www.flipkart.com/infinix-hot-40i-horizon-gold-256-gb/p/itma7412e2a212c6?pid=MOBGXZGHKMQ5TSBT&lid=LSTMOBGXZGHKMQ5TSBTCNZ27C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_89&otracker=browse&fm=organic&iid=987116db-d83d-48db-adbf-fb35bbb9e882.MOBGXZGHKMQ5TSBT.SEARCH&ppt=None&ppn=None&ssid=g9ktcqu1280000001713046090152,Infinix,Infinix HOT 40i (Horizon Gold
